freelancer_id,hours_worked_per_week,experience_years,skills_count,average_rating,completed_projects,client_return_rate,hourly_rate,region,income_generated
1623,49,2.7,2,5.0,122,0.6,148.15,Oceania,29165.99
1624,21,1.7,12,4.7,152,0.11,134.47,Oceania,11883.44
1625,30,2.9,17,4.28,65,0.79,83.96,Asia,6421.13
1626,25,0.3,7,4.76,146,0.08,97.94,North America,9315.04
1627,32,0.3,11,4.78,46,0.02,142.74,South America,21333.55
1628,50,0.6,4,4.05,125,0.77,85.42,Asia,11134.58
1629,6,2.2,5,4.33,56,0.55,99.4,Africa,1728.72
1630,58,0.7,6,4.69,191,0.7,98.09,South America,23320.72
1631,47,1.0,11,4.76,7,0.38,109.14,Europe,16266.27
1632,5,1.5,1,4.76,105,0.01,99.64,North America,1944.53
1633,55,5.0,10,3.69,194,0.33,103.9,Asia,21249.63
1634,57,0.0,11,4.79,40,0.61,111.63,Asia,30371.61
1635,40,3.1,17,5.0,182,0.23,123.27,North America,22610.34
1636,55,3.3,8,4.95,159,0.69,66.43,South America,14667.49
1637,30,4.8,13,3.66,97,0.79,114.42,Europe,10333.51
1638,33,8.1,18,3.53,52,0.45,24.03,Africa,2615.31
1639,25,0.1,16,4.43,31,0.88,132.67,South America,15263.1
1640,15,0.5,2,4.94,162,0.85,50.61,North America,2809.17
1641,44,6.5,5,4.31,7,0.88,66.48,South America,12699.74
1642,15,1.8,18,4.08,144,0.66,122.51,South America,6223.65
1643,40,2.5,3,4.15,150,0.3,99.18,North America,10642.31
1644,53,3.3,17,4.71,181,0.48,53.21,North America,9204.06
1645,43,3.4,16,4.04,91,0.71,41.56,Africa,4925.12
1646,44,8.1,6,4.44,17,0.21,144.08,North America,27332.48
1647,39,17.4,19,4.13,125,0.74,22.29,North America,3495.31
1648,58,3.8,7,3.76,4,0.55,10.61,North America,1612.3
1649,38,1.0,18,3.72,189,0.1,104.21,Asia,15487.79
1650,59,6.4,14,4.46,122,0.56,96.03,North America,25292.19
1651,51,0.2,6,2.85,99,0.07,113.27,North America,23260.9
1652,28,0.8,8,4.44,180,0.01,112.43,North America,11472.85
1653,58,6.8,15,4.11,163,0.89,130.86,Africa,23748.14
1654,26,0.9,15,4.67,172,0.49,139.1,South America,16135.55
1655,9,0.7,15,4.5,143,0.54,118.5,North America,3795.61
1656,37,0.4,16,4.22,61,0.28,42.52,North America,7308.92
1657,40,5.9,1,3.67,172,0.54,74.89,Africa,12990.22
1658,51,2.1,11,3.69,21,0.17,99.84,South America,21958.13
1659,24,3.4,5,3.88,77,0.75,85.51,Africa,9836.15
1660,23,0.8,5,4.63,47,0.82,32.25,Oceania,3051.25
1661,39,4.3,6,5.0,75,0.86,92.5,Europe,8782.16
1662,56,4.3,2,4.36,49,0.11,134.11,Europe,21744.23
1663,47,1.1,6,3.91,181,0.56,68.59,Europe,7995.75
1664,21,1.6,14,3.96,27,0.81,103.65,North America,6169.52
1665,49,0.7,11,3.98,31,0.13,96.23,Africa,12209.56
1666,47,11.3,4,4.72,172,0.1,62.79,North America,10895.49
1667,38,3.1,9,3.97,32,0.82,89.14,Europe,8294.22
1668,13,8.2,3,4.18,158,0.8,39.43,South America,1775.71
1669,30,1.1,16,4.87,18,0.45,86.46,South America,11771.01
1670,6,4.6,11,3.92,125,0.11,121.84,Oceania,3170.86
1671,57,4.4,4,4.48,63,0.52,116.25,Africa,30981.02
1672,13,3.5,1,4.65,128,0.39,60.11,Oceania,2158.58
1673,13,10.1,16,4.23,16,0.52,25.69,South America,1201.46
1674,44,1.5,19,5.0,163,0.44,121.99,Europe,16686.74
1675,21,0.4,16,5.0,190,0.57,47.11,Oceania,3232.55
1676,5,3.3,11,4.33,137,0.73,17.43,Oceania,89.52
1677,29,3.9,8,3.8,62,0.77,72.33,Oceania,5166.05
1678,47,2.6,1,3.82,39,0.65,113.53,Africa,15915.55
1679,44,0.7,9,4.31,179,0.2,123.19,Africa,22020.66
1680,46,2.1,12,3.65,115,0.4,147.51,Europe,28847.1
1681,29,1.1,8,4.33,138,0.07,36.52,Europe,4032.96
1682,43,1.7,17,5.0,180,0.45,51.13,Europe,7012.87
1683,39,3.1,10,4.23,140,0.97,95.33,Oceania,12548.58
1684,7,4.1,7,4.19,72,0.64,123.59,Europe,2295.8
1685,54,0.8,19,4.63,62,0.15,42.77,Africa,10705.4
1686,41,1.6,6,4.46,131,0.27,67.39,South America,12758.87
1687,48,0.9,19,3.63,83,0.06,67.18,Europe,8399.76
1688,48,0.7,18,3.97,123,0.18,118.21,Asia,15662.8
1689,55,4.6,15,5.0,139,0.49,43.73,Africa,9426.26
1690,34,7.2,2,4.36,136,0.34,145.63,North America,14788.83
1691,42,1.4,14,3.7,109,0.2,81.46,South America,15930.48
1692,38,4.2,10,4.1,122,0.15,49.49,Africa,8055.9
1693,16,6.8,16,3.31,151,0.66,49.8,Europe,2662.11
1694,23,5.6,7,3.27,119,0.56,12.56,Oceania,546.94
1695,41,0.6,8,4.69,138,0.84,106.94,Asia,18857.47
1696,48,9.4,10,4.2,18,0.18,118.63,North America,19454.18
1697,53,1.4,15,4.46,76,0.85,14.54,South America,2789.56
1698,21,1.2,8,4.78,167,0.58,92.03,Europe,6115.27
1699,14,0.2,13,4.37,154,0.27,119.43,Africa,4531.09
1700,59,2.0,12,4.57,11,0.27,62.67,Africa,14789.7
1701,53,0.3,8,4.33,138,0.39,70.58,South America,12892.1
1702,51,0.9,15,4.84,131,0.46,60.63,Asia,9159.52
1703,16,1.1,12,5.0,62,0.08,54.19,Oceania,2398.44
1704,20,5.0,11,4.3,71,0.84,78.76,Europe,6174.18
1705,28,6.3,19,4.28,61,0.12,33.25,South America,4060.4
1706,23,1.1,14,4.36,132,0.48,71.7,South America,4854.68
1707,12,5.9,18,4.15,61,0.38,141.86,Africa,7181.15
1708,35,5.8,13,4.0,136,0.51,13.84,South America,1621.43
1709,25,4.3,4,4.72,102,0.89,33.06,North America,2610.36
1710,21,0.5,17,4.0,13,0.99,118.88,North America,10420.56
1711,27,3.5,19,3.97,12,0.02,28.49,Europe,2985.52
1712,41,8.7,9,4.65,35,0.39,47.98,South America,6106.08
1713,58,3.4,7,4.69,182,0.82,73.68,Africa,11566.37
1714,20,1.2,1,5.0,51,0.33,142.04,Oceania,7303.43
1715,10,2.1,7,4.81,43,0.65,35.69,Europe,1552.05
1716,12,3.1,7,4.61,111,0.99,139.23,Asia,4563.13
1717,29,2.1,7,4.69,66,0.65,110.59,Africa,8700.54
1718,22,0.4,8,4.13,15,0.11,103.96,Asia,7029.17
1719,29,1.1,16,4.48,177,0.84,111.3,Europe,11079.68
1720,16,4.9,3,4.5,162,0.97,14.37,North America,1301.15
1721,19,5.9,13,3.93,39,0.71,23.85,Africa,1245.61
1722,30,0.4,10,4.18,26,0.42,56.88,Oceania,6219.49
1723,45,9.1,18,4.68,112,0.95,20.36,Africa,2318.87
1724,49,1.2,7,4.19,197,0.97,148.26,Europe,25434.24
1725,30,3.3,5,4.51,176,0.94,91.26,Africa,8116.65
1726,51,4.2,7,4.65,51,0.41,78.23,Africa,11701.95
1727,36,5.0,17,4.63,111,0.79,119.97,Europe,14266.91
1728,14,8.7,4,5.0,132,0.65,146.77,South America,8307.73
1729,20,1.1,16,3.91,98,0.18,143.72,Europe,12288.09
1730,11,5.9,19,5.0,155,0.54,121.03,Africa,4313.42
1731,21,0.4,10,4.44,119,0.75,62.8,Oceania,3533.46
1732,27,3.7,3,4.62,170,0.9,19.23,Oceania,1455.04
1733,30,4.1,3,4.55,56,0.86,23.77,Europe,2624.26
1734,25,3.4,17,4.52,69,0.15,10.16,Africa,1446.41
1735,26,0.9,10,3.88,146,0.49,10.27,Asia,1069.07
1736,11,6.2,17,4.6,189,0.48,141.1,Asia,5955.86
1737,18,0.6,17,3.48,4,0.9,139.78,North America,8184.03
1738,19,0.2,4,5.0,129,0.0,103.46,Europe,8303.33
1739,57,3.8,6,4.39,50,0.74,111.73,Europe,20338.91
1740,11,1.9,12,4.78,84,0.62,81.85,Asia,3369.14
1741,13,5.7,17,4.54,70,0.92,43.3,Asia,1713.06
1742,55,1.5,17,4.22,148,0.46,138.01,Asia,23082.64
1743,52,0.6,10,3.93,20,0.66,48.88,Oceania,6354.12
1744,12,5.4,7,3.83,174,0.97,113.55,Oceania,4563.14
1745,54,2.4,16,4.59,27,0.74,44.36,North America,8909.38
1746,27,0.6,13,4.56,26,0.07,131.82,North America,15273.69
1747,33,3.8,3,4.48,160,0.17,101.17,South America,14256.53
1748,22,2.1,2,4.14,10,0.82,99.98,Oceania,11011.79
1749,35,2.8,16,4.41,82,0.33,23.63,Europe,2270.08
1750,34,1.9,6,3.99,105,0.71,68.73,North America,8424.82
1751,56,5.3,6,3.86,140,0.7,83.49,Africa,17176.82
1752,43,5.3,13,4.06,88,0.99,51.17,Europe,9431.01
1753,39,3.7,7,4.08,24,0.47,133.34,South America,15776.51
1754,22,0.3,5,4.93,117,0.74,127.27,Asia,7287.11
1755,46,5.5,7,3.52,179,0.05,79.11,South America,11278.86
1756,43,3.3,2,4.18,166,0.46,57.6,Europe,11929.72
1757,21,3.6,17,4.52,46,0.19,122.22,Asia,12121.77
1758,18,1.4,13,5.0,136,0.84,37.56,South America,1967.94
1759,35,6.3,16,3.9,55,0.84,20.01,South America,3260.27
1760,28,3.9,2,3.64,78,0.24,16.4,Europe,974.49
1761,39,0.4,5,4.56,159,0.32,15.42,North America,2035.0
1762,48,1.6,18,4.28,88,0.7,78.44,Africa,15671.75
1763,49,6.5,7,4.09,16,0.74,45.74,South America,6946.14
1764,38,0.1,11,4.42,148,0.66,106.65,Africa,11996.43
1765,7,9.8,11,4.63,38,1.0,101.54,Oceania,2886.39
1766,41,3.4,17,4.57,111,0.87,85.88,Oceania,13808.62
1767,47,3.0,16,4.35,15,0.42,59.4,Europe,13476.5
1768,44,0.9,13,4.86,78,0.33,129.06,Europe,15701.9
1769,30,0.9,5,4.3,76,0.6,109.36,North America,10772.53
1770,59,8.5,16,4.22,162,0.82,48.01,Asia,9033.22
1771,27,1.1,16,4.56,72,0.48,80.24,Africa,9569.33
1772,48,4.5,16,3.57,19,0.74,31.88,South America,4694.56
1773,43,1.5,14,4.51,197,0.02,56.03,Asia,7782.8
1774,19,0.4,6,4.05,120,0.93,149.6,Oceania,7932.86
1775,53,0.0,2,3.54,63,0.77,41.34,Oceania,9316.95
1776,8,2.4,14,4.41,105,0.39,107.76,Africa,2650.24
1777,33,11.2,16,3.97,32,0.38,43.38,Africa,3793.65
1778,26,1.4,13,3.39,110,0.1,141.34,Asia,12784.11
1779,29,1.3,15,3.76,165,0.82,53.42,Asia,5024.73
1780,17,1.3,12,5.0,194,0.77,58.54,North America,3296.39
1781,22,2.2,9,3.92,7,0.63,93.14,South America,5625.57
1782,37,1.7,18,4.36,176,0.1,92.34,South America,15677.72
1783,20,6.4,14,3.66,139,0.26,91.07,South America,4679.73
1784,49,2.1,4,5.0,87,0.46,90.26,Oceania,11447.07
1785,46,2.1,8,4.23,31,0.27,53.71,Oceania,7539.19
1786,48,0.4,8,3.86,172,0.43,70.82,Asia,15985.84
1787,6,12.2,16,4.64,45,0.23,93.08,North America,1632.56
1788,59,0.9,10,5.0,56,0.35,103.98,Europe,26605.24
1789,39,0.2,17,4.0,160,0.65,45.44,North America,7980.79
1790,46,3.3,1,3.85,149,0.89,108.21,Oceania,16514.11
1791,38,2.7,18,5.0,31,0.39,139.26,Asia,16442.77
1792,34,1.6,10,4.14,1,0.69,116.11,North America,15835.21
1793,59,1.6,4,4.08,139,0.13,21.79,Asia,5307.19
1794,17,4.6,1,3.13,93,0.54,75.68,Africa,5782.07
1795,17,0.7,4,4.18,68,0.92,70.94,Africa,5389.87
1796,22,5.1,4,3.52,36,0.03,57.11,Europe,4059.33
1797,36,3.1,4,3.92,79,0.27,78.78,Oceania,11448.89
1798,36,1.6,17,3.19,187,0.13,71.55,Africa,7026.8
1799,39,1.8,9,4.82,67,0.53,10.86,Europe,1584.28
1800,43,0.9,19,3.47,184,0.68,43.12,South America,7088.43
1801,50,4.2,13,3.23,51,0.06,39.93,Asia,5616.87
1802,56,2.2,4,3.75,157,0.07,58.9,South America,8835.36
1803,33,1.2,5,4.82,130,0.87,34.42,South America,3605.83
1804,53,2.7,13,3.98,6,0.46,19.49,Europe,3796.87
1805,33,16.4,16,4.04,159,0.46,37.53,Asia,5672.51
1806,57,1.7,5,4.44,54,0.94,129.59,Europe,27013.82
1807,48,7.6,8,4.12,88,0.32,121.59,North America,24980.83
1808,20,1.3,16,4.82,168,0.9,71.89,South America,3948.87
1809,48,0.2,1,4.08,145,0.97,132.89,Asia,17236.22
1810,51,0.7,6,4.09,5,0.24,42.57,South America,6532.31
1811,14,1.6,11,5.0,2,0.51,91.79,North America,3845.6
1812,34,0.7,16,4.23,58,0.53,30.01,Oceania,3494.65
1813,29,0.0,5,4.32,12,0.87,126.68,North America,16864.88
1814,43,7.4,16,4.09,5,0.3,28.28,Oceania,4047.2
1815,24,5.6,7,2.99,106,0.8,14.46,Asia,1013.01
1816,9,4.1,19,4.64,188,0.97,48.28,Asia,993.9
1817,5,0.6,1,5.0,169,0.84,136.13,North America,1686.96
1818,34,0.4,9,4.83,148,0.91,28.12,South America,2561.0
1819,53,0.2,18,3.92,129,0.71,56.29,Africa,12228.79
1820,7,3.9,13,4.11,56,0.9,54.3,South America,1209.27
1821,49,7.9,15,4.37,70,0.16,122.23,Africa,17148.24
1822,18,1.7,3,4.36,56,0.71,69.01,Europe,5091.41
1823,34,0.4,10,4.54,54,0.73,95.62,Asia,11841.47
1824,54,2.2,9,4.3,139,0.44,66.61,North America,9493.42
1825,8,1.3,13,4.02,3,0.08,87.2,Europe,2535.65
1826,22,1.4,16,4.27,95,0.62,18.74,South America,1666.22
1827,41,2.9,3,4.7,28,0.05,62.36,Africa,8121.07
1828,29,3.8,15,5.0,111,0.38,129.71,Oceania,14827.67
1829,52,0.4,17,3.95,107,0.39,106.75,Asia,16402.76
1830,5,0.1,14,4.31,120,1.0,147.46,Africa,2849.9
1831,57,15.5,7,4.02,133,0.3,120.31,South America,31062.88
1832,50,0.8,16,4.35,124,0.82,73.21,South America,12670.97
1833,19,0.2,8,4.69,90,0.05,104.68,North America,5855.29
1834,13,0.6,4,4.1,16,0.53,118.63,Europe,5055.01
1835,19,0.1,15,3.18,31,0.54,47.76,Asia,2850.79
1836,53,1.5,5,4.71,28,0.63,18.4,North America,2158.26
1837,28,4.9,13,4.27,135,0.81,66.82,Africa,7525.01
1838,8,1.3,6,4.03,137,0.76,30.25,Europe,770.95
1839,16,1.8,5,3.92,39,0.76,48.81,Asia,1994.2
1840,41,3.4,17,4.36,171,0.43,142.56,Africa,24367.65
1841,41,2.1,7,3.85,27,0.73,128.59,Asia,21231.49
1842,47,5.9,6,3.91,76,0.49,92.94,Asia,11562.88
1843,10,6.0,2,3.58,117,0.07,66.18,Oceania,2637.77
1844,43,0.0,11,3.86,89,0.89,47.01,Oceania,9199.1
1845,50,4.5,7,4.52,107,0.89,90.0,Europe,11855.44
1846,28,1.9,8,3.51,122,0.32,84.64,Oceania,8061.89
1847,15,13.5,5,4.78,126,0.91,119.31,Africa,7792.76
1848,17,2.0,18,3.61,98,0.76,139.92,Oceania,9662.46
1849,38,13.0,16,4.27,33,0.4,56.05,North America,6264.45
1850,29,4.2,14,4.44,91,0.33,38.88,North America,2971.02
1851,11,0.9,12,4.61,184,0.98,66.39,North America,3106.37
1852,56,2.3,17,4.61,120,0.71,71.26,Asia,18923.09
1853,8,14.5,5,4.16,2,0.38,15.58,South America,227.12
1854,12,5.8,14,4.11,142,0.64,130.64,Europe,7305.41
1855,24,0.3,6,4.5,13,0.57,149.38,North America,13486.95
1856,33,3.7,15,4.34,24,0.52,139.25,Europe,21067.06
1857,58,1.3,7,4.03,69,0.64,130.49,Oceania,30583.17
1858,57,0.0,14,4.39,34,0.54,148.96,Asia,38844.59
1859,55,1.5,18,4.12,87,0.65,137.09,Europe,21090.65
1860,49,0.8,1,3.9,19,0.91,106.37,North America,22851.46
1861,50,5.1,6,4.01,30,0.99,33.35,North America,5066.07
1862,14,1.2,3,4.44,49,0.71,31.89,Asia,1421.54
1863,47,5.3,5,3.74,171,0.93,16.83,Asia,3118.07
1864,38,0.0,12,4.75,144,0.86,67.66,Africa,8058.51
1865,30,1.1,11,3.92,180,0.3,123.24,Asia,9306.31
1866,45,0.8,13,3.07,114,0.93,78.64,South America,16706.51
1867,53,0.8,16,4.48,116,0.07,61.29,South America,13042.05
1868,7,0.2,18,2.85,177,0.33,25.29,North America,775.89
1869,10,0.6,17,3.69,139,0.64,17.25,Oceania,599.16
1870,9,2.4,17,5.0,78,0.53,65.89,Asia,2271.47
1871,9,1.0,11,4.73,175,0.54,23.99,South America,991.8
1872,58,1.6,10,4.69,35,0.79,24.5,South America,3885.9
1873,51,1.4,16,3.64,71,0.19,65.35,Africa,12223.89
1874,27,6.3,2,4.11,157,0.98,80.4,Oceania,8224.58
1875,53,7.1,17,4.82,108,0.44,36.14,Oceania,6752.89
1876,13,2.0,10,4.52,54,0.95,105.85,Asia,4475.1
1877,39,1.2,13,4.77,23,0.38,68.62,Africa,7378.19
1878,24,0.3,12,5.0,152,0.6,22.87,Oceania,1937.41
1879,53,9.2,15,4.53,10,0.45,99.18,Oceania,13328.03
1880,46,0.2,7,3.58,61,0.68,59.97,Europe,12243.32
1881,39,1.1,13,4.5,136,0.18,17.33,Africa,2501.28
1882,54,1.1,12,4.08,48,0.4,142.72,Oceania,25228.92
1883,22,1.2,12,3.55,112,0.07,89.97,Europe,5150.05
1884,21,0.5,2,4.65,126,0.6,76.88,Europe,6935.23
1885,28,4.6,5,4.8,157,0.96,130.28,Oceania,11456.85
1886,7,0.4,2,4.15,87,0.05,141.14,Asia,2486.56
1887,36,3.0,13,4.36,26,0.66,40.85,Europe,5598.91
1888,39,0.4,3,3.16,165,0.78,123.42,Europe,22166.92
1889,42,0.2,11,4.76,52,0.21,126.35,Africa,24183.96
1890,17,7.2,16,4.6,166,0.27,17.62,Asia,1069.82
1891,51,0.6,1,4.33,6,0.2,109.67,Asia,22978.57
1892,29,5.2,19,3.57,8,0.3,18.82,Europe,1174.56
1893,13,2.4,11,3.38,17,0.11,93.25,Africa,3410.57
1894,8,0.2,9,5.0,76,0.37,103.69,Africa,2723.81
1895,18,9.3,14,3.7,190,0.37,61.39,Africa,3610.29
1896,41,0.9,9,4.27,34,0.81,133.31,Africa,23892.28
1897,38,5.9,7,3.72,147,0.8,122.07,North America,21607.59
1898,15,0.6,16,3.06,70,0.8,139.63,Oceania,4932.03
1899,45,5.8,3,4.42,82,0.57,54.08,Europe,6987.46
1900,7,0.0,19,4.5,118,0.33,13.01,Europe,-199.91
1901,32,2.2,4,3.37,165,0.41,123.6,Europe,15160.69
1902,33,4.4,7,4.75,38,0.32,41.22,Asia,6060.81
1903,13,8.2,12,3.94,143,0.58,75.4,Asia,4521.44
1904,7,7.2,18,3.66,102,0.94,124.42,Africa,3461.9
1905,29,5.1,5,3.63,40,0.28,40.26,Oceania,3188.82
1906,38,6.6,10,4.64,137,0.46,53.67,Asia,8607.78
1907,16,0.7,12,3.24,53,0.66,71.47,South America,3074.01
1908,46,1.0,8,3.58,198,0.84,48.06,Europe,10585.48
1909,13,1.0,19,4.42,118,0.25,74.58,Europe,2507.92
1910,19,1.4,15,4.35,66,0.28,11.34,North America,762.92
1911,44,1.5,1,3.69,80,0.89,39.71,North America,4395.51
1912,29,2.4,3,4.84,52,0.08,126.56,South America,12436.54
1913,9,0.5,18,3.64,129,0.61,67.89,North America,2618.93
1914,15,3.5,18,4.1,158,0.86,99.1,Oceania,5731.5
1915,38,0.6,2,4.03,124,0.92,42.52,Africa,7346.66
1916,28,1.1,5,4.03,112,0.01,100.98,Africa,10763.33
1917,19,2.1,1,4.1,1,0.37,150.0,Europe,8535.26
1918,42,4.8,10,4.09,167,0.26,93.34,Africa,18095.9
1919,12,4.0,10,4.08,16,0.57,97.97,North America,5098.95
1920,9,3.1,5,4.11,145,0.63,25.61,South America,620.69
1921,52,0.5,18,4.74,112,1.0,66.47,Oceania,14969.05
1922,30,2.4,15,4.08,112,0.51,130.5,Africa,18419.55
1923,22,0.3,8,4.55,102,0.55,126.8,Europe,10820.02
1924,10,1.4,17,4.27,82,0.41,83.14,Europe,2204.53
1925,41,1.6,12,4.38,150,0.15,136.48,Oceania,21159.91
1926,52,0.1,12,4.59,99,0.3,30.01,North America,4981.81
1927,17,1.0,1,3.63,159,0.25,102.15,Africa,6708.66
1928,32,9.3,4,4.51,40,0.8,44.84,North America,5450.38
1929,9,9.2,8,4.09,155,0.55,100.38,Europe,4139.39
1930,17,1.3,1,3.72,36,0.3,22.24,South America,1148.94
1931,21,0.1,15,4.59,125,0.49,142.11,Africa,8999.91
1932,54,0.6,18,3.99,4,0.22,120.09,South America,26763.75
1933,44,1.5,1,4.39,118,0.19,38.13,Oceania,5341.04
1934,49,8.9,11,2.84,197,0.86,99.22,Africa,15175.43
1935,36,0.5,2,4.56,25,0.94,116.28,Europe,13975.85
1936,33,4.3,1,5.0,95,0.08,39.32,Africa,3154.3
1937,55,0.3,12,4.2,78,0.76,23.07,Europe,6284.13
1938,7,11.9,16,4.07,158,0.45,59.25,Asia,1466.5
1939,44,1.4,10,3.97,175,0.39,29.01,Europe,5647.66
1940,38,4.5,18,4.48,12,0.69,89.2,Europe,10217.86
1941,44,1.3,15,4.05,27,0.27,69.38,Oceania,12830.71
1942,31,3.0,17,4.52,173,0.02,74.74,Africa,8745.76
1943,17,0.6,10,5.0,63,0.21,86.0,South America,4923.07
1944,49,0.5,3,4.62,55,0.18,147.49,Europe,34073.95
1945,37,8.3,16,4.11,158,0.03,120.97,Africa,15916.55
1946,10,7.5,6,3.64,82,0.32,98.13,Europe,3644.39
1947,28,6.6,3,4.0,14,0.47,60.92,North America,4067.31
1948,23,2.9,9,4.12,56,0.74,13.79,North America,937.61
1949,20,5.0,11,3.54,147,0.33,26.31,North America,2466.7
1950,44,0.2,13,4.74,86,0.19,112.32,North America,20844.54
1951,32,1.2,18,4.48,26,0.23,61.69,South America,7496.3
1952,37,1.1,4,3.68,199,0.89,56.82,Oceania,9793.96
1953,52,3.0,8,3.31,92,0.2,134.46,Europe,25208.73
1954,45,1.3,13,4.56,166,0.88,77.83,North America,13127.03
1955,17,0.5,10,3.38,197,0.45,135.94,Africa,7563.7
1956,47,2.7,2,4.24,36,0.93,134.13,North America,24237.49
1957,49,5.1,8,4.0,146,0.41,21.23,Asia,3554.77
1958,29,1.4,6,4.6,185,0.18,142.35,Asia,13495.95
1959,57,0.4,16,4.61,78,0.55,20.77,Oceania,5406.77
1960,46,0.7,18,3.79,112,0.59,144.89,South America,17821.48
1961,40,0.8,17,4.64,23,0.64,73.37,Asia,7723.12
1962,31,1.1,6,4.06,119,0.41,116.52,Africa,9334.06
1963,42,3.1,13,4.21,116,0.05,108.86,North America,14331.46
1964,11,2.8,14,4.22,142,0.63,82.59,Asia,3054.48
1965,9,3.6,10,5.0,197,0.93,96.72,Asia,1916.06
1966,47,1.4,11,4.14,22,0.96,142.99,South America,25232.79
1967,49,5.2,13,3.36,28,0.6,139.83,Asia,25700.66
1968,55,0.7,12,3.84,43,0.02,101.61,North America,23983.22
1969,35,1.9,9,4.57,76,0.11,102.08,Oceania,16919.89
1970,27,4.8,4,4.06,18,0.83,44.57,Oceania,4619.43
1971,46,0.6,7,4.21,100,0.83,126.01,Oceania,15458.41
1972,14,0.3,2,3.98,124,0.95,98.56,Europe,3389.97
1973,36,6.5,7,2.79,109,0.56,125.67,North America,19431.98
1974,47,1.3,9,3.81,36,0.86,102.1,Asia,18924.99
1975,57,3.5,5,4.16,125,0.82,51.9,Asia,8186.97
1976,34,0.1,15,3.32,7,0.59,36.53,Asia,3993.1
1977,43,3.5,18,3.61,23,0.78,20.78,South America,3409.43
1978,35,1.1,4,4.03,162,0.13,92.04,Africa,12069.36
1979,22,0.2,19,4.03,117,0.64,49.77,North America,4143.27
1980,40,2.8,7,4.4,114,0.95,98.27,Oceania,11442.74
1981,6,0.8,8,4.06,96,0.16,18.21,Asia,315.94
1982,18,1.5,17,4.38,21,0.74,62.59,Europe,4723.78
1983,17,0.3,13,3.85,70,0.32,46.48,South America,3945.01
1984,33,0.5,11,4.31,175,0.82,61.85,Africa,8607.23
1985,16,1.1,1,4.94,53,0.7,17.6,Asia,909.56
1986,43,0.3,2,4.34,84,0.93,111.39,Oceania,19365.3
1987,6,7.3,17,4.08,106,0.71,26.34,North America,572.43
1988,36,0.0,5,3.73,41,0.41,12.02,Europe,1422.56
1989,17,2.0,6,4.24,160,0.01,142.48,Oceania,10900.82
1990,50,0.4,7,4.09,128,0.79,37.0,South America,6643.28
1991,31,1.1,15,4.48,142,0.41,125.93,North America,14603.77
1992,53,7.8,19,3.29,88,0.67,145.03,North America,36943.63
1993,45,0.5,16,4.11,103,0.11,84.78,South America,18312.1
1994,21,10.1,13,4.41,107,0.89,83.66,North America,6759.96
1995,44,0.7,5,4.26,17,0.44,61.44,Europe,6838.16
1996,35,4.1,3,4.03,25,0.92,69.58,Europe,8407.43
1997,38,2.4,3,4.03,64,0.71,77.49,North America,13354.4
1998,28,6.5,19,3.65,86,0.12,31.29,Asia,2725.57
1999,49,2.4,14,4.39,119,0.58,61.06,North America,13993.91
2000,39,2.3,16,4.41,176,0.91,124.26,Asia,12532.61
2001,52,0.7,17,3.49,35,0.8,35.54,North America,7021.18
2002,10,0.5,4,4.58,37,0.42,112.18,Oceania,4009.68
2003,23,7.4,13,3.87,55,0.96,101.22,Africa,7366.57
2004,34,1.2,8,4.01,145,0.27,18.02,Europe,2807.08
2005,11,1.4,19,5.0,156,0.38,13.14,North America,407.64
2006,14,4.3,5,5.0,129,0.75,59.35,Europe,2459.67
2007,45,1.2,2,3.48,53,0.23,106.9,South America,15771.93
2008,36,9.1,15,3.56,73,0.52,56.26,Africa,8191.37
2009,38,4.0,2,3.67,183,0.73,103.48,Asia,12434.15
2010,32,2.7,11,4.99,113,0.64,103.16,South America,15089.59
2011,19,6.4,13,3.9,189,0.16,122.92,Africa,6565.2
2012,34,0.2,10,3.46,13,0.63,23.93,South America,2591.24
2013,41,0.9,3,4.82,47,0.57,90.8,Europe,10647.03
2014,33,1.9,5,4.5,192,0.56,18.75,Oceania,1628.03
2015,26,0.8,3,5.0,160,0.83,34.63,Africa,2636.49
2016,8,4.1,6,4.5,28,0.18,55.57,South America,2240.16
2017,24,7.5,13,4.18,53,0.75,109.03,Asia,7039.58
2018,36,1.7,10,4.33,31,0.76,146.34,Africa,15523.67
2019,40,1.3,19,3.97,8,0.72,57.95,Africa,7303.1
2020,54,9.8,8,4.85,72,0.51,82.96,South America,17607.24
2021,8,1.8,18,4.88,124,0.4,46.27,Oceania,1654.54
2022,31,2.0,3,3.41,98,0.39,104.57,North America,13757.24
2023,21,1.3,17,4.67,87,0.73,61.32,Asia,3199.37
2024,16,7.2,8,3.66,74,0.5,77.42,Asia,4592.96
2025,26,2.5,10,5.0,101,0.34,89.49,South America,8762.62
2026,21,4.3,2,4.96,25,0.63,106.07,Oceania,7902.62
2027,14,5.0,12,3.63,115,0.84,18.41,Europe,1017.1
2028,58,1.3,6,4.32,33,0.06,87.69,Europe,21852.88
2029,5,1.7,2,4.7,196,0.97,70.36,North America,1161.91
2030,26,5.7,3,3.89,135,0.1,28.73,North America,2517.77
2031,30,1.4,17,3.52,97,0.51,39.13,South America,3907.75
2032,22,4.7,7,4.25,194,0.56,133.74,Oceania,9731.44
2033,54,8.5,5,4.12,112,0.14,132.05,Europe,20923.03
2034,18,2.9,1,3.74,174,0.92,14.67,Asia,1030.02
